"kode","kelurahan_kode","rw","rt","meliputi_jalan","meliputi_lorong","rt_latitude","rt_longitude"
"7371121002010005","7371121002","010","005","JL.PESONA PRIMA GRIYA",,"-5.179728","119.478736"
"7371121002010006","7371121002","010","006","JL.TAMANGAPA RAYA",,"-5.178362","119.482506"
"7371121002011001","7371121002","011","001","JL.WADUK TUNGGU PAMPANG",,"-5.168539","119.475672"
"7371121002011002","7371121002","011","002","JL.TAMANGAPA RAYA I",,"-5.169266","119.479460"
"7371121002011003","7371121002","011","003","JL.PERUMAHAN GRIYA ARTHA",,"-5.167760","119.478366"
"7371121003001001","7371121003","001","001","JL.PERUMAHAN ILMA D'MANSION",,"-5.189614","119.494365"
"7371121003001002","7371121003","001","002","JL.ABD.KADIR DG.SURO",,"-5.188613","119.492039"
"7371121003001003","7371121003","001","003","JL.TAMANGAPA RAYA",,"-5.187361","119.492265"
"7371121003001004","7371121003","001","004","JL.TAMANGAPA RAYA",,"-5.185590","119.491400"
"7371121003001005","7371121003","001","005","JL.TAMANGAPA RAYA NO.3",,"-5.190272","119.495719"
"7371121003002001","7371121003","002","001",,,".","."
"7371121003002002","7371121003","002","002","JL.TAMANGAPA RAYA 315B",,"-5.187189","119.490681"
"7371121003002003","7371121003","002","003","JL.ABD.KADIIR DG.SURO",,"-5.188697","119.492301"
"7371121003002004","7371121003","002","004","JL.TAMANGAPA RAYA NO.5",,"-5.186075","119.490539"
"7371121003002005","7371121003","002","005",,,".","."
"7371121003002006","7371121003","002","006",,,".","."
"7371121003002007","7371121003","002","007","JL.GRAND AROEPALA",,"-5.189122","119.489300"
"7371121003003001","7371121003","003","001","JL.TAMANGAPA RAYA",,"-5.182515","119.487496"
"7371121003003002","7371121003","003","002","JL.PARINRING",,"-5.182287","-19.485414"
"7371121003003003","7371121003","003","003","JL.TAMANGAPA RAYA 5",,"-5.185040","119.484992"
"7371121003003004","7371121003","003","004","JL.TAMANGAPA RAYA 5",,"-5.185179","119.486243"
"7371121003003005","7371121003","003","005","JL.TAMANGAPA RAYA 5",,"-5.183769","119.483540"
"7371121003003006","7371121003","003","006","JL.TAMANGAPA RAYA 5",,"-5.183360","119.482555"
"7371121003004001","7371121003","004","001",,,".","."
"7371121003004002","7371121003","004","002","JL.AMD",,"-5.178055","119.488348"
"7371121003004003","7371121003","004","003","JL.AMD",,"-5.172454","119.492342"
"7371121003004004","7371121003","004","004","JL.TAMANGAPA",,"-5.180330","119.489095"
"7371121003005001","7371121003","005","001",,,".","."
"7371121003005002","7371121003","005","002","JL.RAHMATULLAH & JL.KAJE NJENG RAYA",,"-5.184224","119.492400"
"7371121003005003","7371121003","005","003","JL.RAHMATULLAH & JL.RAHMATULLAH 4",,"-5.182572","119.491321"
"7371121003005004","7371121003","005","004","JL.RAHMATULLAH",,"-5.178413","119.494451"
"7371121003005005","7371121003","005","005","JL.RAHMATULLAH",,"-5.182393","119.493057"
"7371121003006001","7371121003","006","001","JL.TAMANGAPA & JL.KECAPIN RAYA",,"-5.185389","119.497368"
"7371121003006002","7371121003","006","002","JL.KAJENJENG RAYA",,"-5.184841","119.496019"
"7371121003006003","7371121003","006","003","JL.H.MAHSUN DG.NOMPO",,"-5.187868","119.495799"
"7371121003006004","7371121003","006","004","JL.TEROMPET NO.19",,"-5.184798","119.511453"
"7371121003007001","7371121003","007","001","JL.TAMANGAPA RAYA","LORONG LONTARA","-5.186687","119.487942"
"7371121003007002","7371121003","007","002","JL.CLUSTER PERMAI & JL.TAMANGAPA RAYA NO.5",,"-5.188593","119.487255"
"7371121003007003","7371121003","007","003","JL.TAMANGAPA RAYA NO.5",,"-5.188627","119.488155"
"7371121004001001","7371121004","001","001","JL.ANTANG RAYA & JL.BARUGA RAYA",,"-5.157105","119.479799"
"7371121004001002","7371121004","001","002","JL.DR. LEIMENA & JL.PANNARA","LORONG 100","-5.155256","119.479247"
"7371121004001003","7371121004","001","003","JL.RAYA BARUGA & JL.PANNARA","LORONG 100 & LORONG 99","-5.155813","119.480719"
"7371121004001004","7371121004","001","004","JL.INSPEKSI PAM & JL.PANNARA",,"-5.155058","119.478116"
"7371121004001005","7371121004","001","005","JL.ANTANG RAYA","LORONG 110","-5.158580","119.477056"
"7371121004001006","7371121004","001","006","JL.MATANO BARA",,"-5.155350","119.484118"
"7371121004001007","7371121004","001","007","JL.RAYA BARUGA & JL.NIPA NIPA & JL.KIRAB REMAJA",,"-5.158901","119.484731"
"7371121004001008","7371121004","001","008","JL.ANTANG RAYA",,"-5.160161","119.476630"
"7371121004002001","7371121004","002","001","JL.RAYA BARUGA & JL.MATANO TIM",,"-5.156324","119.485419"
"7371121004002002","7371121004","002","002","JL.AGUNG & JL.HALIMUN & JL.BATUR & JL.MURIA",,"-5.156278","119.486414"
"7371121004002003","7371121004","002","003","JL.AGUNG & JL.RINJANI & JL.RAYA BARUGA & JL.WIJAYA",,"-5.157014","119.487716"
"7371121004002004","7371121004","002","004","JL.RAYA BARUGA",,"-5.154909","119.489093"
"7371121004002005","7371121004","002","005","JL.KABILA BARAT & JL.DULAMAYO NO.19",,"-5.155103","119.486734"
"7371121004002006","7371121004","002","006","JL.KINTAMANI & JL.PRAPAT & JL.LEMBANG",,"-5.154540","119.487144"
"7371121004002007","7371121004","002","007","JL.KINTAMANI",,"-5.154095","119.485181"
"7371121004002008","7371121004","002","008","JL.BUNAKEN & JL.BIRA",,"-5.152852","119.487000"
"7371121004002009","7371121004","002","009","JL.MENTARANG & JL.BARIT0 & JL.SAMBAS & JL.LAMANDAU & JL.MENDAWAI & JL.KAHAYAN & JL.SAMPIT & JL.KAPUAS UTARA & JL.SEMBAKUNG & JL.MARABAHAN",,"-5.155698","119.490499"
"7371121004002010","7371121004","002","010","JL.KUTACANE SELATAN & JL.TJ.PINANG V & JL.KUTACANE UTARA & JL.KUTACANE 2 & JL.KUTACANE 3 & JL.KUTACANE 4 & JL.KUTACANE 5 & JL.KUTACANE 6",,"-5.156880","119.494635"
"7371121004002011","7371121004","002","011","JL.KAYU AGUNG & JL.KAYU AGUNG 1 & JL.KAYU AGUNG 2 & JL.KAYU AGUNG 3 & JL.KAYU AGUNG 4 & JL.KAYU AGUNG 5",,"-5.159054","119.497146"
"7371121004003001","7371121004","003","001","JL.NIPA & NIPA",,"-5.158537","119.487958"
"7371121004003002","7371121004","003","002","JL.LEUSER",,"-5.158063","119.488498"
"7371121004003003","7371121004","003","003","JL.ANTANG INDAH",,"-5.157101","119.488983"
"7371121004004001","7371121004","004","001","JL.NIPA & NIPA","LORONG 2","-5.159352","119.493163"
"7371121004004002","7371121004","004","002","JL.NIPA & NIPA & PERUMAHAN GRIYA RESKITA","LORONG 4","-5.161712","119.494994"
"7371121004004003","7371121004","004","003","G250L.DG.TAWALLA",,"-5.163768","119.494904"
"7371121004004004","7371121004","004","004","JL.INSPEKSI PAM NIPA & NIPA ULU BALANG",,"-5.164304","194.491630"
"7371121004004005","7371121004","004","005","JL.NIPA & NIPA MALAM & JL.BUNTU DG.NYALA & JL.NIPA & NIPA",,"-5.161593","119.490973"
"7371121004004006","7371121004","004","006",,,".","."
"7371121004004007","7371121004","004","007","JL.DG.TAWALLA",,"-5.161540","119.496030"
"7371121004004008","7371121004","004","008","JL.INSPEKSI PAM NIPA & NIPA",,"-5.163183","119.491333"
"7371121004005001","7371121004","005","001","JL.MOHA LASULORO & JL.MONJONG TARING",,"-5.165490","119.485174"
"7371121004005002","7371121004","005","002","JL.ANTANG RAYA & JL.LOMO RIANTANG","LORONG BUNGUNG LOMPOA","-5.164467","119.476950"
"7371121004005003","7371121004","005","003","JL.ANTANG RAYA",,"-5.165114","119.476373"
"7371121004005004","7371121004","005","004","JL.ANTANG RAYA",,"-5.165454","119.477982"
"7371121004005005","7371121004","005","005","JL.ANTANG RAYA & JL.MOH.PALEO 1",,"-5.162254","119.476739"
"7371121004006001","7371121004","006","001","JL.MOH.PALEO RAYA",,"-5.161290","119.478180"
"7371121004006002","7371121004","006","002","JL.MOH.PALEO 3",,"-5.162729","119.480465"
"7371121004006003","7371121004","006","003","JL.MOHA LASULORO & JL.MOH.PALEO RAYA",,"-5.164171","119.480295"
"7371121004006004","7371121004","006","004","JL.MONJONG TARING & JL.MOHA LASULORO",,"-5.163176","119.482900"
"7371121004007001","7371121004","007","001","JL.BUKIT BATU ANTANG","LORONG 9 & LORONG 11 & LORONG 13","-5.151784","119.484777"
"7371121004007002","7371121004","007","002","JL.BUKIT BATU ANTANG","LORONG 4 & LORONG 8 & LORONG 10","-5.151909","119.484121"
"7371121004007003","7371121004","007","003","JL.BUKIT BATU ANTANG","LORONG 5","-5.151118","119.485924"
"7371121005001001","7371121005","001","001","JL.INSPEKSI PAM","LORONG 5","-5.150728","119.475858"
"7371121005001002","7371121005","001","002","JL.INSPEKSI PAM","LORONG 3","-5.150409","119.474811"
"7371121005001003","7371121005","001","003","JL.INPEKSI PAM","LORONG 2","-5.150031","119.474225"
"7371121005001004","7371121005","001","004","JL.INSPEKSI PAM","LORONG 1","-5.149988","119.473408"
"7371121005001005","7371121005","001","005","JL.INSPEKSI PAM",,"-5.151785","119.473446"
"7371121005001006","7371121005","001","006","JL.INSPEKSI PAM",,"-5.152608","119.477088"
"7371121005001007","7371121005","001","007","JL.INPEKSI PAM",,"-5.151048","119.476820"
"7371121005002001","7371121005","002","001",,,".","."
"7371121005002002","7371121005","002","002","JL.INSPEKSI PAM NO.24",,"-5.150190","119.471543"
"7371121005002003","7371121005","002","003",,,".","."
"7371121005002004","7371121005","002","004","JL.INSPEKSI PAM","LORONG 1","-5.151864","119.471467"
"7371121005003001","7371121005","003","001","JL.ABDULLAH DAENG SIRUA","LORONG 2","-5.150822","119.469942"
"7371121005003002","7371121005","003","002","JL.ABDULLAH DAENG SIRUA & JL.MAWAR","LORONG 2A","-5.153845","119.470398"
"7371121005003003","7371121005","003","003","JL.SWADAYA & JL.SWADAYA MAS 2 & JL.TOA DAENG 3",,"-5.151272","119.468036"
"7371121005003004","7371121005","003","004","JL.MAWAR & JL.KOMP.PERUMAHAN SWADAYA MAS",,"-5.152844","119.468538"
"7371121005003005","7371121005","003","005","JL.PASARAN KEKE",,"-5.156482","119.468503"
"7371121005003006","7371121005","003","006","JL.ABDULLAH DAENG SIRUA MASUK NO.TIMUR",,"-5.152264","119.469847"
"7371121005004001","7371121005","004","001","JL.TOA DAENG III",,"51.149507","119.466174"
"7371121005004002","7371121005","004","002","JL.TOA DAENG IV 17 & 29 & JL.ABDULLAH DAENG SIRUA",,"-5.149905","119.465229"
"7371121005004003","7371121005","004","003","JL.TOA DAENG III NO.6","LORONG 4","-5.515010","119.465919"
"7371121005004004","7371121005","004","004",,,".","."
"7371121005004005","7371121005","004","005","JL.TOA DAENG III","LORONG 6 & LORONG 10","-5.151172","119.465177"
"7371121005005001","7371121005","005","001","JL.ABDULLAH DAENG SIRUA MNO.334",,"-5.150448","119.461474"
"7371121005005002","7371121005","005","002","JL.BATUA RAYA III",,"-5.151315","119.460885"
"7371121005005003","7371121005","005","003","JL.BATUA RAYA III","LORONG 2 & LORONG 2B","-5.152306","119.461623"
"7371121005005004","7371121005","005","004","JL.BATUA RAYA III","LORONG 2A","-5.152039","119.460829"
"7371121005005005","7371121005","005","005","JL.BATUA RAYA III & JL.BATUA RAYA","LORONG 1","-5.152022","119.460297"
"7371121005006001","7371121005","006","001","JL.TOA DAENG III & JL.BATUA RAYA 4",,"-5.154889","119.461396"
"7371121005006002","7371121005","006","002","JL.BATUA RAYA 4 & JL.BATUA RAYA",,"-5.153797","119.459568"
"7371121005006003","7371121005","006","003","JL.BATUA RAYA 4 & JL.BATUA RAYA 7","LORONG 2","-5.154791","119.459229"
"7371121005006004","7371121005","006","004","JL.BATUA RAYA",,"-5.155931","119.459046"
"7371121005006005","7371121005","006","005","JL.BATUA RAYA IX","LORONG 4","-5.156523","119.460160"
"7371121005007001","7371121005","007","001","JL.DELTA MAS II",,"-5.161187","119.462400"
"7371121005007002","7371121005","007","002","JL.BORONG RAYA BARU 1","LORONG 3","-5.159921","119.463289"
"7371121005007003","7371121005","007","003",,,".","."
"7371121005007004","7371121005","007","004","JL.BORONG RAYA BARU II","LORONG 2","-5.160435","119.464674"
"7371121005007005","7371121005","007","005","JL.BORONG RAYA BARU 4",,"-5.160953","119.465392"
"7371121005007006","7371121005","007","006","JL.BORONG RAYA BARU 1 & JL.BORONG RAYA BARU 2","LORONG 5","-5.158900","119.464594"
"7371121005007007","7371121005","007","007","JL.BORONG RAYA BARU",,"-5.160748","119.466208"
"7371121005007008","7371121005","007","008","JL.BORONG RAYA BARU 2","LORONG 2","-5.159270","119.465835"
"7371121005007009","7371121005","007","009","JL.BORONG RAYA N0.4",,"-5.160407","119.460051"
"7371121005007010","7371121005","007","010","JL.BATUA RAYA XIV",,"-5.158899","119.463275"
"7371121005008001","7371121005","008","001","JL.TOA DAENG II",,"-5.150294","119.467380"
"7371121005008002","7371121005","008","002","JL.TOA DAENG III",,"-5.149570","119.466742"
"7371121005008003","7371121005","008","003","JL.TOA DAENG III & JL.NUSA INDAH",,"-5.150704","119.466422"
"7371121005008004","7371121005","008","004","JL.MAWAR",,"-5.152134","119.466449"
"7371121005008005","7371121005","008","005","JL.TOA DAENG III","LORONG MELATI","-5.153533","119.465744"
"7371121005008006","7371121005","008","006","JL.PASARAN KEKE NO.3 & JL.TOA DAENG III",,"-5.154707","119.464877"
"7371121005008007","7371121005","008","007","JL.PASARAN KEKE & JL.TOA DAENG III",,"-5.156350","119.465107"
"7371121005009001","7371121005","009","001","JL.BONTOBILA 1 & JL.ABDULLAH DAENG SIRUA",,"-5.150637","119.463462"
"7371121005009002","7371121005","009","002","JL.BONTOBILA 3","LORONG 4","-5.151637","119.464066"
"7371121005009003","7371121005","009","003","JL.BONTOBILA 5",,"-5.152762","119.462540"
"7371121005009004","7371121005","009","004","JL.BONTOBILA 9 & JL.BONTOBILA 13 & JL.BONTOBILA 11",,"-5.154020","119.462222"
"7371121005009005","7371121005","009","005","JL.BONTOBILA 13 & JL.TOA DAENG III",,"-5.154554","119.463366"
"7371121005010001","7371121005","010","001","JL.BATUA RAYA IX & JL.BATUA RAYA",,"-5.157237","119.459114"
"7371121005010002","7371121005","010","002","JL.BATUA RAYA 10 A 5",,"-5.158660","119.459244"
"7371121005010003","7371121005","010","003",,,".","."
"7371121005010004","7371121005","010","004","JL.BATUA RAYA XII A",,"-5.158779","119.460796"
"7371121005011001","7371121005","011","001","JL.BORONG RAYA BARU & JL.BORONG RAYA",,"-5.162108","119.463935"
"7371121005011002","7371121005","011","002",,,".","."
"7371121005011003","7371121005","011","003","JL.BORONG RAYA 3",,"-5.162369","119.464377"
"7371121005011004","7371121005","011","004","JL.KO MITRA MAS INDAH NO.C 10",,"-5.162572","119.466146"
"7371121005011005","7371121005","011","005","JL.KO MITRA MAS INDAH & JL.BORONG RAYA","BLOK A22&D5","-5.162149","119.465755"
"7371121006001001","7371121006","001","001","JL.BORONG RAYA","LORONG PERAK","-5.162209","119.462772"
"7371121006001002","7371121006","001","002","JL.BORONG RAYA 1","LORONG 2 & LORONG 4","-5.163553","119.462168"
"7371121006001003","7371121006","001","003","JL.BORONG RAYA 1","LORONG 1","-5.162385","119.462034"
"7371121006001004","7371121006","001","004","JL.TODDOPULI RAYA TIMUR",,"-5.161425","119.459899"
"7371121006001005","7371121006","001","005","Jl. Graha Indah Family",,"-5.162622","119.460080"
"7371121006001006","7371121006","001","006","Jl. Ilma Green Residence",,"-5.162553","119.458137"
"7371121006002001","7371121006","002","001","JL.BORONG RAYA",,"-5.163542","119.464382"
"7371121006002002","7371121006","002","002","JL.BORONG RAYA DALAM NO.1","LORONG EMAS","-5.163487","119.464131"
"7371121006002003","7371121006","002","003","JL.BORONG RAYA",,"-5.163914","119.466084"
"7371121006002004","7371121006","002","004","JL.BORONG RAYA 3 NO.6","LORONG 4","-5.164852","119.463476"
"7371121006002005","7371121006","002","005","JL.TODDOPULI IV",,"-5.165818","119.465018"
"7371121006002006","7371121006","002","006","JL.TODDOPULI 10",,"-5.165534","119.466118"
"7371121006003001","7371121006","003","001","JL.TODDOPULI RAYA TIMUR",,"-5.164155","119.452598"
"7371121006003002","7371121006","003","002","JL.TODDOPULI V","SETAPAK 6","-5.164445","119.452063"
"7371121006003003","7371121006","003","003","JL.TODDOPULI V","SETAPAK 5","-5.164847","119.451843"
"7371121006003004","7371121006","003","004",,,".","."
"7371121006003005","7371121006","003","005",,,".","."
"7371121006003006","7371121006","003","006","JL.TODDOPULI RAYA UTARA","LORONG 8","-5.164718","119.454063"
"7371121006003007","7371121006","003","007","JL.TODDOPULI 7",,"-5.164482","119.454940"
"7371121006003008","7371121006","003","008","JL.TODDOPULI RAYA TIMUR & JL.VILLA SURAYA MAS",,"-5.163901","119.453371"
"7371121006004001","7371121006","004","001","JL.TODDOPULI 5",,"-5.164918","119.451358"
"7371121006004002","7371121006","004","002","JL.TODDOPULI 5",,"-5.165134","119.451461"
"7371121006004003","7371121006","004","003","JL.TODDOPULI 5","SETAPAK 13","-5.166329","119.452133"
"7371121006004004","7371121006","004","004","JL.TODDOPULI V","SETAPAK 11","-5.166907","119.453149"
"7371121006004005","7371121006","004","005","TODDOPULI VI","SETAPAK 4","-5.167245","119.452934"
"7371121006005001","7371121006","005","001",,,".","."
"7371121006005002","7371121006","005","002","JL.BORONG INDAH",,"-5.167680","119.454526"
"7371121006005003","7371121006","005","003","JL..TODDOPULI 7","SETAPAK 3","-5.166235","119.454520"
"7371121006006001","7371121006","006","001","JL.TODDOPULI 7 NO.48 & JL.TODDOPULI XI",,"-5.164451","119.455010"
"7371121006006002","7371121006","006","002",,,".","."
"7371121006006003","7371121006","006","003","JL.TODDOPULI 21",,"-5.165174","119.456618"
"7371121006006004","7371121006","006","004","Jl. Toddopuli 16 No.16",,"-5.164852","119.456546"
"7371121006006005","7371121006","006","005","JL.TODDOPULI 21",,"-5.165645","119.457769"
"7371121006007001","7371121006","007","001","JL.TODDOPULI 10 & JL.TODDOPULI 24",,"-5.164257","119.460827"
"7371121006007002","7371121006","007","002","JL.TODDOPULI XXII PERMAI",,"-5.164553","119.457961"
"7371121006007003","7371121006","007","003","JL.TODDOPULI XXII PERMAI",,"-5.164095","119.457403"
"7371121006007004","7371121006","007","004","JL.TODDOPULI XXII & JL.TODDOPULI XXII PERMAI","LORONG NO.21 A","-5.163532","119.455808"
"7371121006007005","7371121006","007","005","JL.TODDOPULI RAYA TIMUR","LORONG 1","-5.162913","119.456335"
"7371121006008001","7371121006","008","001",,,".","."
"7371121006008002","7371121006","008","002","JL.BORONG INDAH 6","SETAPAK 2","-5.168950","119.458201"
"7371121006008003","7371121006","008","003","JL.BORONG INDAH 6","SETAPAK 1","-5.169314","119.458181"
"7371121006008004","7371121006","008","004","JL..TODDOPULI 5",,"-5.168592","119.457082"
"7371121006008005","7371121006","008","005","JL.BORONG INDAH IV",,"-5.168364","119.456798"
"7371121006009001","7371121006","009","001","JL.PURI TAMAN SARI",,"-5.171075","119.462210"
"7371131009002003","7371131009","002","003",,,"-5.175665","119.447864"
"7371121006009002","7371121006","009","002","JL.TODDOPULI VI & JL.PURI RAYA",,"-5.170829","119.463328"
"7371121006009003","7371121006","009","003","JL.PURI RAYA NO.18 & JL.PURI RAYA",,"-5.170018","119.463662"
"7371121006009004","7371121006","009","004","JL.PURI VII & JL.PURI VIII & JL.PURI IX & JL.PURI X",,"-5.171076","119.463955"
"7371121006009005","7371121006","009","005","JL.PURI IV & JL.PURI V & JL.PURI IV & JL.PURI RAYA",,"-5.169212","119.464738"
"7371121006009006","7371121006","009","006","JL.PURI TAMAN SARI NO.10",,"-5.169028","119.463429"
"7371121006009007","7371121006","009","007","JL.PURI TAMAN SARI",,"-5.168158","119.464324"
"7371121006009008","7371121006","009","008","JL.TODDOPULI 10 & JL.PURI TAMAN SARI",,"-5.167565","119.465435"
"7371121006010001","7371121006","010","001","JL.TODDOPULI 18 & JL.TODDOPULI XIX & JL.BORONG INDAH III","LORONG 1 & LORONG 2","-5.165845","119.456244"
"7371121006010002","7371121006","010","002","JL.TODDOPULI 15",,"-5.166705","119.457453"
"7371121006010003","7371121006","010","003","JL.BORONG INDAH",,"-5.167464","119.455852"
"7371121006011001","7371121006","011","001","JL.TODDOPULI 10",,"-5.166173","119.462449"
"7371121006011002","7371121006","011","002","JL.TODDOPULI 10",,"-5.165812","119.461977"
"7371121006011003","7371121006","011","003","KOMP.PERUMAHAN GRIYA PUSPITA SARI",,"--.165454","119.460496"
"7371121006011004","7371121006","011","004","JL.TODDOPULI 10",,"-5.167301","119.461751"
"7371121006012001","7371121006","012","001","JL.AL IKHSAN & JL.HIDAYAH & JL.HIKMAH",,"-5.166884","119.459733"
"7371121006012002","7371121006","012","002","JL.AL IKHSAN",,"-5.167227","119.458742"
"7371121006012003","7371121006","012","003",,,".","."
"7371121006012004","7371121006","012","004","JL.AL IKHSAN 1",,"-5.168832","119.459689"
"7371121006012005","7371121006","012","005","JL.BORONG INDAH VII","LORONG 3","-5.170190","119.459963"
"7371121007001001","7371121007","001","001","JL.PERTANIAN & MESJID BAITURRAHMANA",,"-5.173403","119.483505"
"7371121007001002","7371121007","001","002","JL.MASJID BAITURRAHMAN & JL.BIRING ROMANG",,"-5.173647","119.484440"
"7371121007001003","7371121007","001","003","JL.MASJID BAITURRAHMAN",,"-5.174066","119.484914"
"7371121007001004","7371121007","001","004","JL.BAITURRAHMAN 1",,"-5.172176","119.483501"
"7371121007002001","7371121007","002","001","JL.BANGKALA RAYA",,"-5.170549","119.484025"
"7371121007002002","7371121007","002","002","JL.BANGAKALA DALAM 14 8",,"-5.170468","119.485441"
"7371121007002003","7371121007","002","003","JL.BANGKALA DALAM III 6 & 8 & JL.BANGKALA RAYA",,"-5.170656","119.484727"
"7371121007002004","7371121007","002","004","JL.BANGAKALA 2",,"-5.171120","119.484277"
"7371121007002005","7371121007","002","005","JL.BANGKALA 1",,"-5.171030","119.485482"
"7371121007002006","7371121007","002","006","JL.BANGKALA DALAM II",,"-5.171327","119.485275"
"7371121007002007","7371121007","002","007","JL.BANGKALA 2",,"-5.171846","119.484868"
"7371121007002008","7371121007","002","008","JL.BANGKALA DALAM 6",,"-5.171529","119.486854"
"7371121007002009","7371121007","002","009","JL.BANGKALA NO.170",,"-5.171805","119.485959"
"7371121007002010","7371121007","002","010","JL.BANGKALA 2",,"-5.172595","119.485554"
"7371121007002011","7371121007","002","011","JL.BIRING ROMANG",,"-5.170664","119.487158"
"7371121007003001","7371121007","003","001","JL.BANGKALA DALAM 6",,"-5.171908","119.487728"
"7371121007003002","7371121007","003","002",,,".","."
"7371121007003003","7371121007","003","003","JL.BORONG JAMBU 7",,"-5.172795","119.486836"
"7371121007003004","7371121007","003","004","JL.ABRI MASYK DESA NO.36",,"-5.170411","119.490685"
"7371121007003005","7371121007","003","005","JL.BORONG JAMBU IV",,"-5.173870","119.486391"
"7371121007003006","7371121007","003","006","JL.BORONG JAMBU 1 UTARA",,"-5.173511","119.487489"
"7371121007003007","7371121007","003","007","JL.AMD",,"-5.172251","119.489624"
"7371121007004001","7371121007","004","001","JL.TAMANGAPA RAYA",,"-5.176163","119.483971"
"7371121007004002","7371121007","004","002","JL.BORONG JAMBU 2",,"-5.175763","119.485914"
"7371121007004003","7371121007","004","003","JL.BORONG JAMBU RAYA NO.19",,"-5.174309","119.485647"
"7371131009002004","7371131009","002","004",,,".","."
"7371121007004004","7371121007","004","004","JL.MASJID NURUL HIDAYAH & JL.BIRING ROMANG X",,"-5.175437","119.487052"
"7371121007005001","7371121007","005","001","JL.PETERNAKAN IV & JL.PETERNAKAN V & JL.PETERNAKAN VI & JL.ARKHEOLOGI RAYA & JL.BILOGI",,"-5.171471","119.481203"
"7371121007005002","7371121007","005","002","JL.PERTANIAN & JL.EKONOMI 2 & JL.EKONOMI III & JL.KEDOKTERAN 1 & JL.KEDOKTERAN II & JL.GEOLOGI",,"-5.172002","119.480693"
"7371121007005003","7371121007","005","003","JL.PERTANIAN & JL.ARSITEKTUR & JL.PERTANIAN",,"-5.173164","119.482328"
"7371121007005004","7371121007","005","004","JL.SIPIL RAYA & JL.SIPIL 1 & JL.TEKNIK & JL.ARSITEKTUR 4",,"-5.173413","119.480626"
"7371121007005005","7371121007","005","005","JL.PERTANIAN & JL.PERDATA III & JL.PERDATA 4 & JL.RADIOLOGI & JL.PERDATA VI & JL.PERDATA 7 & JL.PERDATA",,"-5.175001","119.482011"
"7371121007005006","7371121007","005","006","JL.PERDATA & JL.PERDATA 2",,"-5.174749","119.480997"
"7371121007006001","7371121007","006","001","JL.BUDIDAYA I & JL.BUDIDAYA II & JL.VISIPOL I & JL.BUDIDAYA RAYA",,"-5.167986","119.479970"
"7371121007006002","7371121007","006","002","JL.BUDIDAYA III & JL.BUDIDAYA IV & JL.BUDIDAYA V & JL.BUDIDAYA RAYA",,"-5.168069","119.481283"
"7371121007006003","7371121007","006","003","JL.KOMUNIKASI I & JL.KOMUNIKASI II",,"-5.168129","119.482696"
"7371121007006004","7371121007","006","004","JL.FARMASI & JL.SASTRA RAYA & JL.SASTRA I & JL.SASTRA II & JL.SASTRA III",,"-5.168913","119.480525"
"7371121007006005","7371121007","006","005","JL.BUDIDAYA RAYA & JL.KOMUNIKASI IV & JL.KOMUNIKASI RAYA",,"-5.168586","119.482755"
"7371121007006006","7371121007","006","006","JL.KOMUNIKASI V & JL.KOMUNIKASI VI & JL.SASTRA RAYA",,"-5.169409","119.482586"
"7371121007006007","7371121007","006","007","JL.PETERNAKAN I & JL.SASTRA RAYA",,"-5.169733","119.482429"
"7371121007006008","7371121007","006","008","JL.PETERNAKAN II & JL.PETERNAKAN III & JL.ANTROPOLOGI",,"-5.170337","119.482589"
"7371121007007001","7371121007","007","001","JL.AL & FALAH NO.2 & JL.BIRING ROMANG DALAM 1",,"-5.169072","119.483900"
"7371121007007002","7371121007","007","002","JL.PERUNAS RAYA",,"-5.167265","119.483298"
"7371121007007003","7371121007","007","003","JL.PERUMNAS RAYA 112 & 2",,"-5.167257","119.480669"
"7371121008001001","7371121008","001","001","JL. DAENG HAYO",,"-5.156628","119.477555"
"7371121008001002","7371121008","001","002","JL.KOM.BTN ANTANG RAYA",,"-5.156341","119.477011"
"7371121008001003","7371121008","001","003","JL.ANTANG JAYA",,"-5.157168","119.475710"
"7371121008001004","7371121008","001","004","JL.GRIYA BUKIT ANTANG",,"-5.158308","119.474957"
"7371121008002001","7371121008","002","001","JL.DAENG HAYO",,"-5.155662","119.472472"
"7371121008002002","7371121008","002","002","JL.DAENG HAYO","LORONG 6","-5.157409","119.471898"
"7371121008002003","7371121008","002","003","JL.DAENG HAYO","LORONG 8","-5.158320","119.471748"
"7371121008002004","7371121008","002","004","JL.DAENG HAYO","LORONG 2","-5.154142","119.476575"
"7371121008002005","7371121008","002","005","JL.DAENG HAYO","LORONG 4","-5.154099","119.473914"
"7371121008003001","7371121008","003","001","JL.WADUK TUNGGU PAMPANG","LORONG 4C","-5.165941","119.473782"
"7371121008003002","7371121008","003","002","JL.UJUNG BORI",,"-5.163165","119.473915"
"7371121008003003","7371121008","003","003","JL.WADUK TUNGGU PAMPANG","LORONG 4B","-5.165218","119.472852"
"7371121008003004","7371121008","003","004","JL.BORONG RAYA & JL.WADUK TUNGGU PAMPANG","LORONG 4B","-5.164867","119.472532"
"7371121008003005","7371121008","003","005","JL.WADUK TUNGGU PAMPANG",,"-5.166129","119.474836"
"7371121008003006","7371121008","003","006","JL.MOH PALEO RAYA",,"-5.161318","119.476193"
"7371121008004001","7371121008","004","001","JL.WADUK TUNGGU PAMPANG",,"-5.167339","119.469371"
"7371121008004002","7371121008","004","002","JL.BITOA LAMA 3",,"-5.166065","119.469544"
